player_age,player_height,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,Crosses,LongB,ThrB,player_positions,strengths,weaknesses,player_style,BootsName
30,177,47,2897,6,1,6,0,1.2742606243750054,92.35509236662507,0.29485212487500106,2,6.8524972245750035,1.9536691238750097,0.694852124875001,0.7102957502499978,0.0,0.6257393756249947,0.9691127492500063,0.01029575024999787,0,0.9897042497500022,0.7794084995000043,0.0,0.9794084995000043,0.694852124875001,55.12551734162528,0.005147875124998935,1.2691127492500065,0.1948521248750011,"['Defender', 'Defensive Midfielder']","['Blocking the ball', 'Ball interception']",[],"['Likes to shoot from distance', 'Likes to play long balls']",King Ultimate
30,177,40,2409,5,1,5,0,1.1606767678816943,90.8330686896147,0.27213535357633883,2,6.7752602021595525,1.7492181821870498,0.6721353535763388,0.7557292928473223,0.0,0.7393232321183058,0.8328121214580332,0.05572929284732229,0,0.9442707071526777,0.6885414143053554,0.0,0.8885414143053554,0.6721353535763388,49.06013940488248,0.027864646423661144,1.1328121214580331,0.17213535357633886,"['Defender', 'Midfielder']","['Defensive contribution', 'Aerial Duels', 'Blocking the ball', 'Ball interception']","['Passing', 'Finishing']","['Likes to do layoffs', 'Likes to play short passes']",King Ultimate
30,177,46,2811,6,1,6,0,1.2541329429833268,92.08538143597659,0.2908265885966654,2,6.838810401228662,1.9174392973699883,0.6908265885966653,0.7183468228066692,0.0,0.6458670570166731,0.9449595315799922,0.018346822806669272,0,0.9816531771933308,0.7633063543866615,0.0,0.9633063543866615,0.6908265885966653,54.05069915530966,0.009173411403334636,1.2449595315799922,0.19082658859666538,"['Defender', 'Midfielder']","['Crossing', 'Blocking the ball', 'Taking set-pieces', 'Passing', 'Key passes']",[],"['Likes to cross', 'Likes to play long balls', 'Likes to tackle']",King Ultimate
28,175,36,1689,3,2,3,0,0.7676933234668807,87.75715228933532,0.7562628655998165,3,6.611451042826771,1.087474268800367,0.3958247562667889,0.5479123781333944,0.07604381093330276,0.6760438109333027,0.6197809453334862,0.07604381093330276,0,0.6197809453334862,0.3437371344001835,0.0,0.5437371344001835,0.3958247562667889,35.283776749608535,0.15208762186660552,1.0718685672000918,0.04791237813339449,"['Defender', 'Midfielder']","['Ball interception', 'Tackling', 'Blocking the ball']",[],"['Likes to play long balls', 'Likes to tackle', 'Commits fouls often']",King Ultimate
30,177,44,2696,6,1,6,0,1.2275525639543885,91.7292043569888,0.2855105127908777,2,6.820735743488984,1.8695946151178993,0.6855105127908776,0.7289789744182446,0.0,0.6724474360456115,0.9130630767452661,0.02897897441824462,0,0.9710210255817554,0.7420420511635109,0.0,0.9420420511635108,0.6855105127908776,52.631306915164345,0.01448948720912231,1.2130630767452661,0.1855105127908777,"['Defender', 'Defensive Midfielder']","['Holding on to the ball', 'Passing']",['Crossing'],"['Likes to play short passes', 'Does not dive into tackles']",King Ultimate
29,176,41,2159,4,1,5,0,0.9573830678057059,89.51855705819584,0.5936716561665378,3,6.703586061505629,1.4126566876669244,0.5042188958889747,0.6021094479444874,0.04894527602775631,0.6489452760277563,0.7552736198612184,0.04894527602775631,0,0.7552736198612184,0.5063283438334623,0.0,0.7063283438334622,0.5042188958889747,42.84426798825599,0.09789055205551261,1.1531641719167312,0.1021094479444874,['Midfielder'],"['Holding on to the ball', 'Long shots', 'Aerial Duels', 'Blocking the ball', 'Tackling', 'Defensive contribution', 'Ball interception']","['Finishing', 'Offside awareness', 'Concentration']","['Plays the ball off the ground often', 'Likes to play long balls', 'Indirect set-piece threat', 'Gets fouled often']",King Ultimate
30,177,48,2977,6,1,6,0,1.2928252270553005,92.60385804254102,0.29856504541106005,2,6.865121154397604,1.9870854086995406,0.69856504541106,0.7028699091778798,0.0,0.6071747729446997,0.9913902724663605,0.0028699091778798536,0,0.9971300908221201,0.7942601816442403,0.0,0.9942601816442402,0.69856504541106,56.11686712475304,0.0014349545889399268,1.2913902724663604,0.19856504541106007,['Midfielder'],"['Ball interception', 'Passing', 'Aerial Duels', 'Concentration']",['Discipline'],"['Likes to play short passes', 'Commits fouls often']",King Ultimate
29,177,25,1380,2,1,3,0,0.9210276357557503,87.62177031912705,0.22420552715115005,0,6.6122987923139105,1.3178497443603505,0.62420552715115,0.8515889456976999,0.0,0.9789723642442498,0.5452331629069003,0.15158894569769993,0,0.8484110543023001,0.4968221086046002,0.0,0.6968221086046001,0.62420552715115,36.262875749357065,0.07579447284884996,0.8452331629069002,0.12420552715115005,"['Attacking Midfielder', 'Forward']","['Dribbling', 'Long shots', 'Finishing']","['Passing', 'Aerial Duels']","['Likes to play long balls', 'Likes to dribble', 'Gets fouled often', 'Counter attack threat', 'Commits fouls often']",King Ultimate
30,176,43,2439,5,1,5,0,1.070494883184115,90.56888105813822,0.4967186715564728,3,6.758526086117999,1.6065626568870544,0.5688542189623513,0.6344271094811756,0.03278644525941214,0.6327864452594121,0.8360677737029393,0.03278644525941214,0,0.8360677737029393,0.6032813284435272,0.0,0.8032813284435272,0.5688542189623513,47.35258177262401,0.06557289051882428,1.2016406642217636,0.13442710948117573,['Attacking Midfielder'],"['Crossing', 'Key passes', 'Taking set-pieces', 'Passing', 'Through balls', 'Holding on to the ball', 'Long shots']",[],"['Likes to play long balls', 'Plays the ball off the ground often', 'Likes to cross']",King Ultimate
30,177,41,2496,5,1,6,0,1.180809807664359,91.10285142270241,0.27616196153287176,2,6.788950669211764,1.785457653795846,0.6761619615328718,0.7476760769342564,0.0,0.7191901923356412,0.8569717691972305,0.04767607693425649,0,0.9523239230657435,0.7046478461314871,0.0,0.9046478461314871,0.6761619615328718,50.13524372927676,0.023838038467128245,1.1569717691972305,0.17616196153287178,"['Defender', 'Midfielder']",['Blocking the ball'],[],['Does not dive into tackles'],King Ultimate
29,177,25,1371,2,1,3,0,0.9188187719961999,87.59217154474908,0.22376375439923998,0,6.610796764957416,1.3138737895931598,0.6237637543992399,0.85247249120152,0.0,0.9811812280038003,0.5425825263954398,0.15247249120152007,0,0.8475275087984799,0.4950550175969599,0.0,0.6950550175969599,0.6237637543992399,36.14492242459707,0.07623624560076003,0.8425825263954398,0.12376375439923998,"['Attacking Midfielder', 'Forward']","['Dribbling', 'Long shots', 'Finishing']","['Passing', 'Aerial Duels']","['Likes to play long balls', 'Likes to dribble', 'Gets fouled often', 'Counter attack threat', 'Commits fouls often']",King Ultimate
29,177,26,1444,2,1,4,0,0.9358918256940703,87.82095046430054,0.22717836513881406,0,6.622406441471968,1.3446052862493265,0.627178365138814,0.8456432697223719,0.0,0.9641081743059299,0.5630701908328843,0.14564326972237193,0,0.8543567302776282,0.5087134605552561,0.0,0.7087134605552561,0.627178365138814,37.05662349206335,0.07282163486118597,0.8630701908328842,0.12717836513881403,['Defender'],['Aerial Duels'],['Passing'],"['Indirect set-piece threat', 'Plays the ball off the ground often', 'Likes to play long balls', 'Clears the ball out of defence often', 'Commits fouls often']",King Ultimate
29,175,38,1911,3,2,4,0,0.8574481929034772,88.59059036267514,0.6793301203684481,3,6.655046265124546,1.241339759263104,0.4471132530877013,0.5735566265438506,0.06322168672807468,0.6632216867280747,0.6838915663596266,0.06322168672807468,0,0.6838915663596266,0.420669879631552,0.0,0.620669879631552,0.4471132530877013,38.86114940286717,0.12644337345614937,1.110334939815776,0.07355662654385065,"['Defender', 'Midfielder']","['Passing', 'Through balls', 'Dribbling']",['Aerial Duels'],"['Likes to play long balls', 'Likes to shoot from distance', 'Plays the ball off the ground often', 'Gets fouled often', 'Likes to tackle']",King Ultimate
29,177,29,1650,3,1,4,0,0.9838470847032104,88.46355093502302,0.23676941694064207,1,6.655016017598183,1.4309247524657787,0.636769416940642,0.8264611661187159,0.0,0.9161529152967898,0.6206165016438523,0.1264611661187159,0,0.8735388338812842,0.5470776677625682,0.0,0.7470776677625681,0.636769416940642,39.61743432315143,0.06323058305935796,0.9206165016438523,0.13676941694064204,"['Defender', 'Defensive Midfielder']","['Holding on to the ball', 'Passing', 'Concentration']",[],"['Indirect set-piece threat', 'Likes to play short passes', 'Does not dive into tackles']",King Ultimate
29,177,29,1647,3,1,4,0,0.9832351446195526,88.45535093790201,0.23664702892391054,1,6.654599898341296,1.4298232603151948,0.6366470289239105,0.826705942152179,0.0,0.9167648553804474,0.6198821735434632,0.12670594215217895,0,0.8732940578478211,0.5465881156956421,0.0,0.7465881156956421,0.6366470289239105,39.58475672268411,0.06335297107608948,0.9198821735434632,0.13664702892391054,['Defender'],"['Aerial Duels', 'Taking set-pieces']",['Concentration'],"['Likes to play short passes', 'Clears the ball out of defence often', 'Does not dive into tackles']",King Ultimate
29,176,41,2203,4,1,5,0,0.975042278852331,89.68253544648593,0.5785351895551449,3,6.712163392585418,1.4429296208897102,0.5143098736299033,0.6071549368149517,0.04642253159252416,0.6464225315925242,0.7678873420373793,0.04642253159252416,0,0.7678873420373793,0.5214648104448552,0.0,0.7214648104448551,0.5143098736299033,43.54811368568576,0.09284506318504832,1.1607324052224275,0.1071549368149517,['Defender'],"['Aerial Duels', 'Ball interception']",['Concentration'],"['Clears the ball out of defence often', 'Does not dive into tackles']",King Ultimate
28,177,19,898,1,1,3,0,0.7819420459891184,86.01805795401089,0.26320283903808583,0,6.53,1.0729130689836777,0.5729130689836774,0.8638840919782367,0.00902897700544083,1.0638840919782369,0.40902897700544083,0.19097102299455918,0,0.7729130689836775,0.38194204598911835,0.0,0.5819420459891184,0.5729130689836774,29.69165227593471,0.10902897700544084,0.7270869310163225,0.09097102299455917,"['Defender', 'Defensive Midfielder']",['Concentration'],['Aerial Duels'],"['Plays the ball off the ground often', 'Commits fouls often']",King Ultimate
29,177,23,1214,1,1,3,0,0.882348752205381,87.1034732795521,0.2164697504410762,0,6.585997151499659,1.2482277539696858,0.6164697504410762,0.8670604991178477,0.0,1.0176512477946191,0.4988185026464572,0.1670604991178476,0,0.8329395008821524,0.46587900176430486,0.0,0.6658790017643048,0.6164697504410762,34.19742336776734,0.0835302495589238,0.7988185026464572,0.11646975044107621,['Midfielder'],"['Passing', 'Dribbling', 'Ball interception', 'Concentration']",['Discipline'],['Likes to shoot from distance'],King Ultimate
30,176,43,2451,5,1,5,0,1.075453954519785,90.61492957768372,0.4924680389830415,3,6.76093477790961,1.615063922033917,0.5716879740113057,0.6358439870056528,0.032078006497173586,0.6320780064971736,0.8396099675141321,0.032078006497173586,0,0.8396099675141321,0.6075319610169585,0.0,0.8075319610169585,0.5716879740113057,47.55023618728857,0.06415601299434717,1.2037659805084793,0.13584398700565284,"['Defender', 'Midfielder']","['Direct free-kicks', 'Crossing', 'Aerial Duels', 'Passing', 'Concentration', 'Ball interception']",[],"['Likes to play short passes', 'Likes to cross', 'Commits fouls often']",King Ultimate
30,176,46,2684,6,1,6,0,1.169437042720102,91.48762968240095,0.41191110623991256,3,6.80658370646405,1.776177787520175,0.6253925958400582,0.6626962979200292,0.018651851039985425,0.6186518510399854,0.9067407448000728,0.018651851039985425,0,0.9067407448000728,0.6880888937600875,0.0,0.8880888937600875,0.6253925958400582,51.296133559844066,0.03730370207997085,1.2440444468800438,0.16269629792002915,"['Defender', 'Midfielder']","['Passing', 'Key passes', 'Dribbling', 'Holding on to the ball']","['Crossing', 'Aerial Duels']",['Likes to play short passes'],King Ultimate
29,177,19,948,1,1,3,0,0.820387570777382,86.27319344841692,0.2040775141554764,0,6.54386354812862,1.1366976273992877,0.6040775141554764,0.8918449716890472,0.0,1.0796124292226181,0.4244650849328584,0.19184497168904724,0,0.8081550283109529,0.41631005662190557,0.0,0.6163100566219055,0.6040775141554764,30.888696279512196,0.09592248584452362,0.7244650849328583,0.10407751415547639,['Defensive Midfielder'],"['Aerial Duels', 'Passing', 'Tackling', 'Ball interception', 'Blocking the ball']",[],"['Likes to do layoffs', 'Likes to tackle', 'Commits fouls often']",King Ultimate
29,175,39,1983,4,2,4,0,0.8863749397682308,88.85919586927643,0.6545357659129452,3,6.669096399315998,1.2909284681741098,0.46364282272470325,0.5818214113623517,0.05908929431882418,0.6590892943188241,0.704553528405879,0.05908929431882418,0,0.704553528405879,0.4454642340870549,0.0,0.6454642340870549,0.46364282272470325,40.01408688504806,0.11817858863764837,1.1227321170435274,0.08182141136235165,"['Defender', 'Midfielder']",['Blocking the ball'],['Aerial Duels'],['Likes to play short passes'],King Ultimate
30,177,39,2315,5,1,5,0,1.1387821809211411,90.5396812243433,0.26775643618422823,2,6.760371883026377,1.7098079256580543,0.6677564361842282,0.7644871276315435,0.0,0.7612178190788588,0.8065386171053694,0.06448712763154352,0,0.9355128723684565,0.671025744736913,0.0,0.871025744736913,0.6677564361842282,47.89096846118894,0.03224356381577176,1.1065386171053695,0.16775643618422825,['Midfielder'],"['Passing', 'Key passes', 'Aerial Duels', 'Concentration', 'Blocking the ball']",['Tackling'],"['Likes to do layoffs', 'Likes to play short passes', 'Does not dive into tackles']",King Ultimate
28,177,18,867,1,1,3,0,0.7966824342144289,86.00331756578557,0.21161148024949933,0,6.53,1.0950236513216431,0.5950236513216431,0.8933648684288575,0.0016587828927856153,1.0933648684288577,0.4016587828927856,0.1983412171072144,0,0.7950236513216432,0.3966824342144288,0.0,0.5966824342144288,0.5950236513216431,29.780094605286575,0.10165878289278563,0.7049763486783568,0.09834121710721438,['Defender'],"['Ball interception', 'Aerial Duels']",[],"['Indirect set-piece threat', 'Likes to play long balls', 'Plays the ball off the ground often', 'Clears the ball out of defence often', 'Likes to tackle']",King Ultimate
29,176,41,2161,4,1,5,0,0.9584651408094966,89.52860487894533,0.5927441650204314,3,6.704111639821756,1.4145116699591371,0.5048372233197124,0.6024186116598562,0.048790694170071904,0.6487906941700718,0.7560465291496405,0.048790694170071904,0,0.7560465291496405,0.5072558349795686,0.0,0.7072558349795686,0.5048372233197124,42.88739632654994,0.09758138834014381,1.1536279174897843,0.1024186116598562,"['Midfielder', 'Forward']","['Taking set-pieces', 'Passing']","['Aerial Duels', 'Tackling']","['Likes to shoot from distance', 'Plays the ball off the ground often', 'Likes to play long balls']",King Ultimate
28,175,36,1666,3,2,3,0,0.7585470426385565,87.6722225387866,0.7641025348812372,3,6.607008563567299,1.0717949302375256,0.39059831007917517,0.5452991550395876,0.07735042248020621,0.6773504224802062,0.613247887598969,0.07735042248020621,0,0.613247887598969,0.33589746511876284,0.0,0.5358974651187628,0.39059831007917517,34.91923212802247,0.15470084496041242,1.0679487325593815,0.04529915503958759,"['Defender', 'Midfielder']",['Concentration'],"['Passing', 'Tackling']","['Plays the ball off the ground often', 'Does not dive into tackles']",King Ultimate
29,176,43,2392,5,1,5,0,1.051620953286615,90.39362313766142,0.51289632575433,3,6.749358748739213,1.5742073484913397,0.5580691161637799,0.6290345580818899,0.03548272095905501,0.635482720959055,0.822586395204725,0.03548272095905501,0,0.822586395204725,0.58710367424567,0.0,0.7871036742456698,0.5580691161637799,46.60032085242365,0.07096544191811002,1.193551837122835,0.12903455808189,"['Defender', 'Midfielder']",[],"['Holding on to the ball', 'Finishing', 'Tackling', 'Defensive contribution']",['Does not dive into tackles'],King Ultimate
30,176,46,2705,6,1,6,0,1.177943499696506,91.56661821146756,0.4046198574029949,3,6.810715414138303,1.7907602851940103,0.6302534283980034,0.6651267141990017,0.017436642900499146,0.6174366429004992,0.9128167854975042,0.017436642900499146,0,0.9128167854975042,0.6953801425970052,0.0,0.8953801425970052,0.6302534283980034,51.63517663076074,0.03487328580099829,1.2476900712985026,0.1651267141990017,"['Defender', 'Defensive Midfielder']","['Holding on to the ball', 'Passing']",['Crossing'],"['Likes to play short passes', 'Does not dive into tackles']",King Ultimate
28,175,28,1146,1,2,3,0,0.6618124523795068,86.13818754762049,0.6836564166717262,2,6.53,0.8927186785692602,0.39271867856926024,0.6236249047590137,0.0690937738102466,0.8236249047590136,0.4690937738102466,0.1309062261897534,0,0.5927186785692602,0.2618124523795068,0.0,0.46181245237950685,0.39271867856926024,28.97087471427704,0.1690937738102466,0.9072813214307398,0.030906226189753402,['Defender'],"['Holding on to the ball', 'Blocking the ball', 'Ball interception']",[],"['Likes to dribble', 'Likes to play short passes']",King Ultimate
